cid,iupac_name,canonical_smiles,mol_wt_rdkit,heavy_atom_count,C_count,O_count,N_count,S_count,halogen_count,aromatic_ring_count
890705,"5-amino-6-(indol-3-ylidenemethyl)-[1,3,4]thiadiazolo[3,2-a]pyrimidin-7-one",C1=CC=C2C(=C1)C(=CC3=C(N4C(=NC3=O)SC=N4)N)C=N2,295.327,21,14,1,5,1,0,3
408061,1-[1-(2-methoxyphenyl)propan-2-yl]pyrrolidine,CC(CC1=CC=CC=C1OC)N2CCCC2,219.32799999999992,16,14,1,1,0,0,1
709923,methyl (Z)-3-(3-bromo-4-methoxyphenyl)-2-cyanoprop-2-enoate,COC1=C(C=C(C=C1)C=C(C#N)C(=O)OC)Br,296.11999999999995,17,12,3,1,0,1,1
940076,"4-(5-methoxy-1H-indol-3-yl)-N-methyl-1,3-thiazol-2-amine",CNC1=NC(=CS1)C2=CNC3=C2C=C(C=C3)OC,259.334,18,13,1,3,1,0,3
566821,2-benzyl-1-phenyl-3-piperidin-1-ylpropan-2-ol,C1CCN(CC1)CC(CC2=CC=CC=C2)(CC3=CC=CC=C3)O,309.45300000000003,23,21,1,1,0,0,2
347844,(4-methylcyclohexyl) 2-cyanoacetate,CC1CCC(CC1)OC(=O)CC#N,181.23499999999999,13,10,2,1,0,0,0
402492,"2-(9,10-dimethoxy-10-thiophen-2-ylanthracen-9-yl)thiophene",COC1(C2=CC=CC=C2C(C3=CC=CC=C31)(C4=CC=CS4)OC)C5=CC=CS5,404.5560000000001,28,24,2,0,2,0,4
792314,"1-[(2,5-dimethoxyphenyl)methyl]-4-methylpiperazine",CN1CCN(CC1)CC2=C(C=CC(=C2)OC)OC,250.34199999999998,18,14,2,2,0,0,1
775680,"4-[[(1R,6S)-6-carboxycyclohex-3-ene-1-carbonyl]amino]benzoic acid",C1C=CCC(C1C(=O)NC2=CC=C(C=C2)C(=O)O)C(=O)O,289.28700000000003,21,15,5,1,0,0,1
146749,"3-ethyl-2-[3-(3-ethyl-6-nitro-1,3-benzothiazol-3-ium-2-yl)prop-2-enylidene]-6-nitro-1,3-benzothiazole chloride",CCN1C2=C(C=C(C=C2)[N+](=O)[O-])SC1=CC=CC3=[N+](C4=C(S3)C=C(C=C4)[N+](=O)[O-])CC.[Cl-],490.99400000000026,32,21,4,4,2,1,3
828898,"(2S,4R)-2-(4-methylsulfanylphenyl)-1,3-thiazolidine-4-carboxylic acid",CSC1=CC=C(C=C1)C2NC(CS2)C(=O)O,255.36399999999998,16,11,2,1,2,0,1
722795,4-phenyl-2-(2-phenylethyl)phthalazin-1-one,C1=CC=C(C=C1)CCN2C(=O)C3=CC=CC=C3C(=N2)C4=CC=CC=C4,326.39900000000006,25,22,1,2,0,0,4
759341,2-(2-methylphenoxy)-N-(2-methylphenyl)acetamide,CC1=CC=CC=C1NC(=O)COC2=CC=CC=C2C,255.31699999999998,19,16,2,1,0,0,2
525120,3-chloropropyl octanoate,CCCCCCCC(=O)OCCCCl,220.73999999999995,14,11,2,0,0,1,0
781668,"cis-(1S,2R)-N-cyclohexyl-2-phenylcyclopropane-1-carboxamide",C1CCC(CC1)NC(=O)C2CC2C3=CC=CC=C3,243.35000000000002,18,16,1,1,0,0,1
362660,2-[(dimethylamino)methyl]-5-[(2-methoxyphenyl)methylidene]cyclopentan-1-one,CN(C)CC1CCC(=CC2=CC=CC=C2OC)C1=O,259.349,19,16,2,1,0,0,1
56305,5-acetamido-2-hydroxy-3-methylbenzamide,CC1=CC(=CC(=C1O)C(=O)N)NC(=O)C,208.21699999999998,15,10,3,2,0,0,1
102431,"3-[3-(4,5-dihydroxy-6-methyloxan-2-yl)oxy-14,16-dihydroxy-10,13-dimethyl-1,2,3,4,5,6,7,8,9,11,12,15,16,17-tetradecahydrocyclopenta[a]phenanthren-17-yl]-2H-furan-5-one",CC1C(C(CC(O1)OC2CCC3(C(C2)CCC4C3CCC5(C4(CC(C5C6=CC(=O)OC6)O)O)C)C)O)O,520.6630000000004,37,29,8,0,0,0,0
458321,"[4-acetyloxy-2,5-bis(phenylsulfanyl)phenyl] acetate",CC(=O)OC1=CC(=C(C=C1SC2=CC=CC=C2)OC(=O)C)SC3=CC=CC=C3,410.51600000000013,28,22,4,0,2,0,3
243421,"N,N,2-trimethyl-4-(2-quinolin-4-ylethenyl)aniline",CC1=C(C=CC(=C1)C=CC2=CC=NC3=CC=CC=C23)N(C)C,288.39400000000006,22,20,0,2,0,0,3
879415,"2-sulfanylidene-5-[(1,2,5-trimethylpyrrol-3-yl)methylidene]-1,3-diazinane-4,6-dione",CC1=CC(=C(N1C)C)C=C2C(=O)NC(=S)NC2=O,263.322,18,12,2,3,1,0,1
79711,4-(4-nitrophenyl)butanoic acid,C1=CC(=CC=C1CCCC(=O)O)[N+](=O)[O-],209.201,15,10,4,1,0,0,1
357138,"5-(2-amino-6-methoxypurin-9-yl)-3-(hydroxymethyl)cyclopent-3-ene-1,2-diol",COC1=NC(=NC2=C1N=CN2C3C=C(C(C3O)O)CO)N,293.28300000000013,21,12,4,5,0,0,2
634566,"ethyl 3-hydroxy-2,4-diphenylpyridazino[6,1-a]isoquinoline-1-carboxylate",CCOC(=O)C1=C2C3=CC=CC=C3C=CN2N(C(=C1C4=CC=CC=C4)O)C5=CC=CC=C5,422.4840000000001,32,27,3,2,0,0,3
806361,(2R)-1-(4-fluorophenoxy)-3-(3-methylbenzimidazol-3-ium-1-yl)propan-2-ol,C[N+]1=CN(C2=CC=CC=C21)CC(COC3=CC=C(C=C3)F)O,301.34099999999995,22,17,2,2,0,1,3
643685,"(Z)-3-[4-[(2S,3R,4S,5S,6R)-3-[(2S,3R,4S)-3,4-dihydroxy-4-(hydroxymethyl)oxolan-2-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]prop-2-enoic acid",C1C(C(C(O1)OC2C(C(C(OC2OC3=CC=C(C=C3)C=CC(=O)O)CO)O)O)O)(CO)O,458.41600000000017,32,20,12,0,0,0,1
415974,"4-(5-chloro-1,2,3,4-tetrahydroacridin-9-yl)morpholine",C1CCC2=NC3=C(C=CC=C3Cl)C(=C2C1)N4CCOCC4,302.8050000000001,21,17,1,2,0,1,2
811132,"1-N,4-N-bis(6-methyl-2-pyridinyl)benzene-1,4-dicarboxamide",CC1=NC(=CC=C1)NC(=O)C2=CC=C(C=C2)C(=O)NC3=CC=CC(=N3)C,346.39000000000004,26,20,2,4,0,0,3
342231,"[3,3-dimethyl-2-[(4-methylphenyl)sulfonyloxymethyl]butyl] 4-methylbenzenesulfonate",CC1=CC=C(C=C1)S(=O)(=O)OCC(COS(=O)(=O)C2=CC=C(C=C2)C)C(C)(C)C,440.5830000000002,29,21,6,0,2,0,2
31065,"2-[(2,2-dichloroacetyl)amino]-3-hydroxypropanoic acid",C(C(C(=O)O)NC(=O)C(Cl)Cl)O,216.01999999999998,12,5,4,1,0,2,0
664927,N-[(6-methoxy-2-oxo-1H-quinolin-3-yl)methyl]-N-(4-methylphenyl)oxolane-2-carboxamide,CC1=CC=C(C=C1)N(CC2=CC3=C(C=CC(=C3)OC)NC2=O)C(=O)C4CCCO4,392.4550000000002,29,23,4,2,0,0,3
286605,"1-benzyl-2,3,4,5-tetrahydro-1-benzazepine",C1CCN(C2=CC=CC=C2C1)CC3=CC=CC=C3,237.34599999999995,18,17,0,1,0,0,2
821610,"3-chloro-N-(1,3,4-thiadiazol-2-yl)benzamide",C1=CC(=CC(=C1)Cl)C(=O)NC2=NN=CS2,239.687,15,9,1,3,1,1,2
514436,"5-but-1-en-3-ynyl-4-(3,5-dichlorophenyl)sulfanyl-1-methyl-3-propan-2-ylimidazol-2-one",CC(C)N1C(=C(N(C1=O)C)C=CC#C)SC2=CC(=CC(=C2)Cl)Cl,367.30100000000004,23,17,1,2,1,2,2
239221,N'-butyl-N-[[5-(dihydroxyamino)-2-pyridinyl]imino]carbamimidothioic acid,CCCCN=C(N=NC1=NC=C(C=C1)N(O)O)S,269.33,18,10,2,5,1,0,1
373096,"5-(3-methyl-1,3-thiazinan-2-ylidene)-3-phenyl-2-sulfanylidene-1,3-thiazolidin-4-one",CN1CCCSC1=C2C(=O)N(C(=S)S2)C3=CC=CC=C3,322.48,20,14,1,2,3,0,1
579903,methyl 6-(acetyloxymethyl)bicyclo[2.2.1]hept-2-ene-1-carboxylate,CC(=O)OCC1CC2CC1(C=C2)C(=O)OC,224.256,16,12,4,0,0,0,0
986860,"(5R)-5-(3-methoxyphenyl)-7-methyl-3-oxo-N-phenyl-2-[(2,4,6-trimethoxyphenyl)methylidene]-5H-[1,3]thiazolo[3,2-a]pyrimidine-6-carboxamide",CC1=C(C(N2C(=O)C(=CC3=C(C=C(C=C3OC)OC)OC)SC2=N1)C4=CC(=CC=C4)OC)C(=O)NC5=CC=CC=C5,571.6550000000003,41,31,6,3,1,0,4
393664,2-amino-6-[(2-amino-4-oxo-1H-quinazolin-6-yl)sulfanyl]-1H-quinazolin-4-one,C1=CC2=C(C=C1SC3=CC4=C(C=C3)NC(=NC4=O)N)C(=O)N=C(N2)N,352.3790000000001,25,16,2,6,1,0,4
452826,"11-methyl-10-propan-2-yl-1,3,10-triazatricyclo[6.4.1.04,13]trideca-4,6,8(13)-trien-2-one",CC1CN2C3=C(CN1C(C)C)C=CC=C3NC2=O,245.326,18,14,1,3,0,0,2
194761,2-amino-2-(5-hydroxy-2-pyridinyl)acetic acid,C1=CC(=NC=C1O)C(C(=O)O)N,168.15199999999996,12,7,3,2,0,0,1
712712,(3S)-3-(4-ethoxyphenyl)-3-[(2-phenylacetyl)amino]propanoic acid,CCOC1=CC=C(C=C1)C(CC(=O)O)NC(=O)CC2=CC=CC=C2,327.38,24,19,4,1,0,0,2
614335,"7-tert-butyl-3-methyl-2-sulfanyl-5,6,7,8-tetrahydro-[1]benzothiolo[2,3-d]pyrimidin-4-one",CC(C)(C)C1CCC2=C(C1)SC3=C2C(=O)N(C(=N3)S)C,308.472,20,15,1,2,2,0,2
692765,"5-[(4-chlorophenyl)methylideneamino]isoindole-1,3-dione",C1=CC(=CC=C1C=NC2=CC3=C(C=C2)C(=O)NC3=O)Cl,284.702,20,15,2,2,0,1,2
89857,(2S)-2-[(2-methylpropan-2-yl)oxycarbonylamino]-4-methylsulfanylbutanoic acid,CC(C)(C)OC(=O)NC(CCSC)C(=O)O,249.33199999999997,16,10,4,1,1,0,0
809677,"(E)-3-(2-chlorophenyl)-N-(3-cyano-4,5,6,7-tetrahydro-1-benzothiophen-2-yl)prop-2-enamide",C1CCC2=C(C1)C(=C(S2)NC(=O)C=CC3=CC=CC=C3Cl)C#N,342.8510000000001,23,18,1,2,1,1,2
648666,1-(1-phenylethyl)-N-(pyridin-2-ylmethyl)triazole-4-carboxamide,CC(C1=CC=CC=C1)N2C=C(N=N2)C(=O)NCC3=CC=CC=N3,307.35699999999997,23,17,1,5,0,0,3
309728,2-amino-5-ethoxy-6-(ethoxymethyl)-1H-pyrimidin-4-one,CCOCC1=C(C(=O)N=C(N1)N)OCC,213.237,15,9,3,3,0,0,1
836822,(2S)-N-(2-ethoxyphenyl)-2-[4-(2-methylpropyl)phenyl]propanamide,CCOC1=CC=CC=C1NC(=O)C(C)C2=CC=C(C=C2)CC(C)C,325.45200000000006,24,21,2,1,0,0,2
258422,3-benzyl-4-nitrosophenol,C1=CC=C(C=C1)CC2=C(C=CC(=C2)O)N=O,213.236,16,13,2,1,0,0,2
747749,"7-methyl-10H-benzo[g]pteridine-2,4-dione",CC1=CC2=C(C=C1)NC3=NC(=O)NC(=O)C3=N2,228.21099999999998,17,11,2,4,0,0,1
86024,1-carboxypentadecyl(trimethyl)azanium,CCCCCCCCCCCCCCC(C(=O)O)[N+](C)(C)C,314.534,22,19,2,1,0,0,0
280990,"4,4,9,9,14,14-hexamethyl-3,5,8,10,13,15-hexaoxatetracyclo[10.3.0.02,6.07,11]pentadecane",CC1(OC2C3C(C4C(C2O1)OC(O4)(C)C)OC(O3)(C)C)C,300.351,21,15,6,0,0,0,0
161713,"7-methyl-1,3-dipropylpurine-2,6-dione",CCCN1C2=C(C(=O)N(C1=O)CCC)N(C=N2)C,250.30199999999996,18,12,2,4,0,0,2
398459,"(3aR,4S)-3a-hydroxy-4-(hydroxymethyl)-6-methoxy-3,4-dihydro-2H-pyrrolo[1,2-a]indol-1-one",COC1=CC2=C(C=C1)N3C(=O)CCC3(C2CO)O,249.26599999999996,18,13,4,1,0,0,1
746248,"methyl (3R,4R)-5-cyano-4-(2-ethoxyphenyl)-6-methylsulfanyl-2-oxo-3,4-dihydro-1H-pyridine-3-carboxylate",CCOC1=CC=CC=C1C2C(C(=O)NC(=C2C#N)SC)C(=O)OC,346.4080000000001,24,17,4,2,1,0,1
821969,ethyl 7-chloro-1-benzothiophene-2-carboxylate,CCOC(=O)C1=CC2=C(S1)C(=CC=C2)Cl,240.71099999999998,15,11,2,0,1,1,2
664694,methyl (2R)-2-[(2-fluorophenyl)methylcarbamoylamino]propanoate,CC(C(=O)OC)NC(=O)NCC1=CC=CC=C1F,254.261,18,12,3,2,0,1,1
161772,2-(carboxymethylsulfinyl)acetic acid,C(C(=O)O)S(=O)CC(=O)O,166.154,10,4,5,0,1,0,0
775585,"4-[[4-(2,2-dimethylpropanoylamino)benzoyl]amino]benzoic acid",CC(C)(C)C(=O)NC1=CC=C(C=C1)C(=O)NC2=CC=C(C=C2)C(=O)O,340.3790000000001,25,19,4,2,0,0,2
408549,"2-N,6-N,6-N-trimethyl-5H-purine-2,6-diamine",CNC1=NC2=NC=NC2C(=N1)N(C)C,192.226,14,8,0,6,0,0,0
332062,"5-phenyl-N-prop-2-enyl-1,3,4-thiadiazol-2-amine",C=CCNC1=NN=C(S1)C2=CC=CC=C2,217.29700000000003,15,11,0,3,1,0,2
378222,"N-[(6-hydroxy-2,4-dioxo-1H-pyrimidin-5-yl)methylidene]ethanethioamide",CC(=S)N=CC1=C(NC(=O)NC1=O)O,213.218,14,7,3,3,1,0,1
111727,prop-2-enyl 2-cyclohexyloxyacetate,C=CCOC(=O)COC1CCCCC1,198.26199999999992,14,11,3,0,0,0,0
95967,6-(pyridin-2-ylmethylsulfanyl)-7H-purine,C1=CC=NC(=C1)CSC2=NC=NC3=C2NC=N3,243.29500000000002,17,11,0,5,1,0,3
5448,"5-(aminomethyl)-1,2-thiazol-3-one",C1=C(SNC1=O)CN,130.17199999999997,8,4,1,2,1,0,1
988766,"methyl (3R,4R)-5-cyano-6-[(3-fluorophenyl)methylsulfanyl]-4-(4-methoxyphenyl)-2-oxo-3,4-dihydro-1H-pyridine-3-carboxylate",COC1=CC=C(C=C1)C2C(C(=O)NC(=C2C#N)SCC3=CC(=CC=C3)F)C(=O)OC,426.46900000000016,30,22,4,2,1,1,2
323242,2-(2-carboxypropan-2-yloxy)-2-methylpropanoic acid,CC(C)(C(=O)O)OC(C)(C)C(=O)O,190.19499999999996,13,8,5,0,0,0,0
466340,5-butyl-6-propylsulfanylpyrazine-2-carboxamide,CCCCC1=NC=C(N=C1SCCC)C(=O)N,253.37099999999995,17,12,1,3,1,0,1
377401,"N-[3-(2-chloroethylamino)-1,4-dioxonaphthalen-2-yl]acetamide",CC(=O)NC1=C(C(=O)C2=CC=CC=C2C1=O)NCCCl,292.722,20,14,3,2,0,1,1
798330,N-[3-(butanoylamino)phenyl]-4-propan-2-yloxybenzamide,CCCC(=O)NC1=CC(=CC=C1)NC(=O)C2=CC=C(C=C2)OC(C)C,340.42300000000006,25,20,3,2,0,0,2
282871,"2,6-dimethylpyridine;2,4,6-trinitrophenol",CC1=NC(=CC=C1)C.C1=C(C=C(C(=C1[N+](=O)[O-])O)[N+](=O)[O-])[N+](=O)[O-],336.26000000000005,24,13,7,4,0,0,2
107198,2-methylpentyl prop-2-enoate,CCCC(C)COC(=O)C=C,156.225,11,9,2,0,0,0,0
138944,"1-N,4-N-bis(4-methoxyphenyl)benzene-1,4-dicarboxamide",COC1=CC=C(C=C1)NC(=O)C2=CC=C(C=C2)C(=O)NC3=CC=C(C=C3)OC,376.4120000000001,28,22,4,2,0,0,3
91538,"2-methoxy-3,4-dihydro-2H-pyran",COC1CCC=CO1,114.14399999999999,8,6,2,0,0,0,0
451915,"(1R,2R,3S,5R)-2-amino-5-(6-aminopurin-9-yl)-3-(hydroxymethyl)cyclopentan-1-ol",C1C(C(C(C1N2C=NC3=C(N=CN=C32)N)O)N)CO,264.289,19,11,2,6,0,0,2
470647,"(1R,3aS,5aR,5bR,9S,11aR,11bR,13aR,13bR)-9-(2-carboxyacetyl)oxy-5a,5b,8,8,11a-pentamethyl-1-prop-1-en-2-yl-1,2,3,4,5,6,7,7a,9,10,11,11b,12,13,13a,13b-hexadecahydrocyclopenta[a]chrysene-3a-carboxylic acid",CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)OC(=O)CC(=O)O)C)C(=O)O,542.7570000000005,39,33,6,0,0,0,0
584042,"ethyl 5,6-dimethylpyridine-3-carboxylate",CCOC(=O)C1=CN=C(C(=C1)C)C,179.219,13,10,2,1,0,0,1
108311,3-methyl-5-phenylpent-1-en-3-ol,CC(CCC1=CC=CC=C1)(C=C)O,176.259,13,12,1,0,0,0,1
27538,"3,4-dimethyl-6H-[1,2]oxazolo[3,4-d]pyridazin-7-one",CC1=C2C(=NNC(=O)C2=NO1)C,165.152,12,7,2,3,0,0,2
93973,"2-methoxy-1,2-diphenylethanol",COC(C1=CC=CC=C1)C(C2=CC=CC=C2)O,228.291,17,15,2,0,0,0,2
371107,"4-(4,5-dihydro-1H-imidazol-2-yl)-5-phenyl-3-(2,4,6-trimethylphenyl)-1,2-oxazole",CC1=CC(=C(C(=C1)C)C2=NOC(=C2C3=NCCN3)C4=CC=CC=C4)C,331.419,25,21,1,3,0,0,3
581142,2-iodo-N-methylnaphthalene-1-sulfonamide,CNS(=O)(=O)C1=C(C=CC2=CC=CC=C21)I,347.177,16,11,2,1,1,1,2
97585,1-chloro-3-methylsulfanylbenzene,CSC1=CC(=CC=C1)Cl,158.65299999999996,9,7,0,0,1,1,1
627095,"6-(2,3-dihydroxy-3-methylbutyl)-3-(2,4-dihydroxyphenyl)-4,5-dihydroxychromen-7-one",CC(C)(C(CC1=C(C2=C(C(=COC2=CC1=O)C3=C(C=C(C=C3)O)O)O)O)O)O,388.372,28,20,8,0,0,0,1
822544,"N-[(2S)-4-phenylbutan-2-yl]-1,3-benzodioxole-5-carboxamide",CC(CCC1=CC=CC=C1)NC(=O)C2=CC3=C(C=C2)OCO3,297.35400000000004,22,18,3,1,0,0,2
340190,5-ethoxy-3-methyl-4-[(4-nitrophenyl)diazenyl]pyrazole-1-carboximidothioic acid,CCOC1=C(C(=NN1C(=N)S)C)N=NC2=CC=C(C=C2)[N+](=O)[O-],334.3610000000001,23,13,3,6,1,0,2
905675,2-(4-fluoroanilino)-N-[(1-prop-2-ynylindol-3-yl)methylideneamino]acetamide,C#CCN1C=C(C2=CC=CC=C21)C=NNC(=O)CNC3=CC=C(C=C3)F,348.38100000000003,26,20,1,4,0,1,3
403952,"methyl 3,6,7-trimethyl-4-oxido-1-oxoquinoxalin-1-ium-2-carboxylate",CC1=CC2=C(C=C1C)[N+](=O)C(=C(N2[O-])C)C(=O)OC,262.265,19,13,4,2,0,0,2
12941,"5-butyl-1,3-dicyclohexyl-1,3-diazinane-2,4,6-trione",CCCCC1C(=O)N(C(=O)N(C1=O)C2CCCCC2)C3CCCCC3,348.4870000000002,25,20,3,2,0,0,0
406638,(5-chloro-4-methyl-2-sulfamoylphenyl) 3-methyl-N-(4-nitroanilino)butanimidothioate,CC1=CC(=C(C=C1Cl)SC(=NNC2=CC=C(C=C2)[N+](=O)[O-])CC(C)C)S(=O)(=O)N,456.97700000000026,29,18,4,4,2,1,2
817019,"3-[(6S)-10,10-dimethyl-9-oxa-2-azaspiro[5.5]undecan-2-yl]propanamide",CC1(CC2(CCCN(C2)CCC(=O)N)CCO1)C,254.37399999999994,18,14,2,2,0,0,0
760054,"(2S)-1-(2,2-dimethylpropanoyl)pyrrolidine-2-carboxylic acid",CC(C)(C)C(=O)N1CCCC1C(=O)O,199.25,14,10,3,1,0,0,0
944910,"[2-[(2-methylphenyl)methylidene]-3-oxo-1-benzofuran-6-yl] N,N-dimethylcarbamate",CC1=CC=CC=C1C=C2C(=O)C3=C(O2)C=C(C=C3)OC(=O)N(C)C,323.34800000000007,24,19,4,1,0,0,2
586717,"1,2-dimethyl-2,3,4a,5,6,7,8,8a-octahydroquinolin-4-one",CC1CC(=O)C2CCCCC2N1C,181.279,13,11,1,1,0,0,0
949179,4-chloro-N-[(4-hydroxy-3-methoxyphenyl)methylideneamino]-1-methylpyrazole-3-carboxamide,CN1C=C(C(=N1)C(=O)NN=CC2=CC(=C(C=C2)O)OC)Cl,308.725,21,13,3,4,0,1,2
